problem,age,gender,location,pain,time,vomit,fever,risks,swelling,er,urgent,primary,nothing,recommendation
knee,18-45,male,posterior,6-8,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,6-8,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,6-8,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,6-8,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,6-8,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,4_7,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,fever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,fever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,posterior,9-10,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,4_7,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,1-3,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,4_7,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,3-6,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,4_7,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,6-8,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,4_7,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,fever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,mediscus,9-10,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,4_7,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,1-3,week,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,1_3,Novom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,Nofever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,Nofever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,Nofever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,4_7,vom,Nofever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,Novom,fever,risks,swelling,,,,,
knee,18-45,male,lateral,3-6,4_7,Novom,fever,risks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,Novom,fever,Norisks,swelling,,,,,
knee,18-45,male,lateral,3-6,4_7,Novom,fever,Norisks,Noswelling,,,,,
knee,18-45,male,lateral,3-6,4_7,Novom,Nofever,risks,swelling,,,,,
